srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID,diffranks
eng,fin,315,315,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16003,0
eng,fin,315,315,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16266,-3
eng,fin,315,315,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16304,0
eng,fin,317,317,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,122,1
eng,fin,317,317,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,182,2
eng,fin,317,317,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6989,1
eng,fin,318,318,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16272,2
eng,fin,319,319,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,1,6740,2
eng,fin,319,319,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15587,4
eng,fin,320,320,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6973,3
eng,fin,321,321,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16173,3
eng,fin,324,324,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15780,-2
eng,fin,326,326,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15782,0
eng,fin,329,329,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15898,2
eng,fin,330,330,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15949,0
eng,fin,332,332,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1841,2
eng,fin,333,333,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16259,1
eng,fin,334,334,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1800,0
eng,fin,334,334,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15274,0
eng,fin,334,334,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15324,0
eng,fin,334,334,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16214,0
eng,fin,335,335,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15275,0
eng,fin,335,335,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15325,0
eng,fin,335,335,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16233,0
eng,fin,339,339,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,16066,2
eng,fin,340,340,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,4,16067,-3
eng,fin,350,350,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9507,-1
eng,fin,353,353,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15629,2
eng,fin,357,357,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,4316,0
eng,fin,360,360,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15775,-1
eng,fin,361,361,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15270,-1
eng,fin,362,362,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15761,-1
eng,fin,366,366,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15765,-1
eng,fin,367,367,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15810,0
eng,fin,378,378,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15267,0
eng,fin,389,389,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15339,4
eng,fin,389,389,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15905,4
eng,fin,401,401,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,4334,-1
eng,fin,404,404,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15688,-3
eng,fin,406,406,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15667,3
eng,fin,407,407,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16435,0
eng,fin,409,409,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15577,1
eng,fin,410,410,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15990,1
eng,fin,412,412,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15684,3
eng,fin,413,413,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15685,0
eng,fin,416,416,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16455,0
eng,fin,420,420,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15450,0
eng,fin,421,421,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15467,0
eng,fin,424,424,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,5,4396,-2
eng,fin,426,426,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,1758,-2
eng,fin,430,430,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,6791,1
eng,fin,430,430,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,7016,0
eng,fin,432,432,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15434,1
eng,fin,432,432,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15883,0
eng,fin,438,438,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15958,-2
eng,fin,440,440,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15959,2
eng,fin,443,443,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15256,2
eng,fin,446,446,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16110,1
eng,fin,446,446,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16211,1
eng,fin,449,449,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15694,1
eng,fin,452,452,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15996,0
eng,fin,456,456,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16315,4
eng,fin,457,457,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15952,0
eng,fin,457,457,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16316,0
eng,fin,458,458,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1884,0
eng,fin,458,458,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15953,0
eng,fin,458,458,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16443,0
eng,fin,460,460,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15387,0
eng,fin,460,460,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16445,0
eng,fin,461,461,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,1,4288,3
eng,fin,461,461,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15388,4
eng,fin,465,465,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15823,3
eng,fin,474,474,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9597,0
eng,fin,487,487,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4284,0
eng,fin,487,487,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6816,0
eng,fin,488,488,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6847,2
eng,fin,490,490,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,4,9454,-3
eng,fin,504,504,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,6864,0
eng,fin,511,511,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,6773,4
eng,fin,512,512,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1903,0
eng,fin,516,516,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1720,0
eng,fin,516,516,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,4261,0
eng,fin,516,516,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,4513,0
eng,fin,519,519,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,1827,-1
eng,fin,519,519,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4448,-1
eng,fin,527,527,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1761,2
eng,fin,529,529,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,6994,0
eng,fin,531,531,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,6940,0
eng,fin,537,537,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6901,3
eng,fin,537,537,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,4,7039,-1
eng,fin,540,540,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1893,1
eng,fin,542,542,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1690,0
eng,fin,542,542,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1960,0
eng,fin,542,542,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,4413,0
eng,fin,542,542,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9535,0
eng,fin,542,542,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9652,0
eng,fin,544,544,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1752,0
eng,fin,544,544,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1941,0
eng,fin,544,544,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,6949,0
eng,fin,544,544,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9496,0
eng,fin,570,570,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,131,0
eng,fin,585,585,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,4370,2
eng,fin,594,594,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,4,4230,-3
eng,fin,596,596,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6820,3
eng,fin,602,602,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,9628,0
eng,fin,648,648,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,5,4279,-3
eng,fin,663,663,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1759,3
eng,fin,678,678,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4277,3
eng,fin,681,681,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,1886,-1
eng,fin,686,686,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9431,2
eng,fin,693,693,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1918,1
eng,fin,693,693,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1966,1
eng,fin,696,696,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9509,3
eng,fin,721,721,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9423,4
eng,fin,721,721,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9654,4
eng,fin,726,726,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,6947,1
eng,fin,727,727,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9488,-1
eng,fin,744,744,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6807,1
eng,fin,744,744,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,7020,2
eng,fin,744,744,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,9472,1
eng,fin,755,755,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,6933,0
eng,fin,755,755,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,7011,1
eng,fin,757,757,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9465,0
eng,fin,767,767,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1855,0
eng,fin,767,767,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9577,0
eng,fin,767,767,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9649,0
eng,fin,769,769,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,4,6935,0
eng,fin,790,790,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,9430,1
eng,fin,814,814,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,5,9443,-2
eng,fin,819,819,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1718,-1
eng,fin,819,819,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,4340,1
eng,fin,820,820,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,4244,-2
eng,fin,838,838,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,4401,0
eng,fin,838,838,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4485,-1
eng,fin,838,838,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9395,1
eng,fin,845,845,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,9412,1
eng,fin,857,857,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6998,2
eng,fin,858,858,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,4423,-2
eng,fin,861,861,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,5,9615,-4
eng,fin,871,871,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,153,-1
eng,fin,871,871,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,174,-1
eng,fin,871,871,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,4302,1
eng,fin,871,871,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,5,4494,-4
eng,fin,884,884,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1770,1
eng,fin,894,894,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,4427,-1
eng,fin,901,901,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,1930,1
eng,fin,903,903,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,144,-2
eng,fin,909,909,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4389,1
eng,fin,925,925,judge16,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1895,4
eng,fin,941,941,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,147,1
eng,fin,941,941,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,180,0
eng,fin,944,944,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4381,0
eng,fin,947,947,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9500,0
eng,fin,950,950,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4264,-1
eng,fin,953,953,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,9408,-2
eng,fin,954,954,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,125,3
eng,fin,954,954,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1908,3
eng,fin,954,954,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9490,3
eng,fin,955,955,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,6962,-2
eng,fin,963,963,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,4328,-2
eng,fin,966,966,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1837,1
eng,fin,973,973,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,1,157,3
eng,fin,986,986,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4385,-1
eng,fin,988,988,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1748,1
eng,fin,994,994,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9526,-1
eng,fin,999,999,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,3,9621,-2
eng,fin,1012,1012,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1684,0
eng,fin,1017,1017,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,4232,0
eng,fin,1021,1021,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,5,6841,-4
eng,fin,1022,1022,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1844,4
eng,fin,1031,1031,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1870,3
eng,fin,1031,1031,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1957,4
eng,fin,1037,1037,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,9426,-2
eng,fin,1038,1038,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,4407,-2
eng,fin,1042,1042,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6835,-1
eng,fin,1053,1053,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,4,1863,-1
eng,fin,1061,1061,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6952,0
eng,fin,1061,1061,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,9568,0
