srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID,diffranks
eng,fin,401,401,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,1860,1
eng,fin,401,401,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,15748,-1
eng,fin,404,404,judge77,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,9547,-2
eng,fin,408,408,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,15576,-1
eng,fin,412,412,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,4245,4
eng,fin,413,413,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,15653,1
eng,fin,413,413,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,16218,0
eng,fin,414,414,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,16219,1
eng,fin,418,418,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,15465,1
eng,fin,420,420,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,15466,-1
eng,fin,424,424,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,15980,2
eng,fin,425,425,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,15518,-2
eng,fin,425,425,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,16285,0
eng,fin,427,427,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,15867,-1
eng,fin,430,430,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,15882,0
eng,fin,434,434,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,15884,1
eng,fin,436,436,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,15246,0
eng,fin,436,436,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,16138,0
eng,fin,436,436,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,16154,0
eng,fin,437,437,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,15247,-3
eng,fin,437,437,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,16139,-4
eng,fin,440,440,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,15670,2
eng,fin,442,442,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,15943,4
eng,fin,446,446,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,4218,1
eng,fin,446,446,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,6813,1
eng,fin,447,447,judge77,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,6883,2
eng,fin,450,450,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,15695,-3
eng,fin,453,453,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,15997,-2
eng,fin,454,454,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,9486,2
eng,fin,454,454,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,15646,-2
eng,fin,455,455,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,6900,1
eng,fin,455,455,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,7038,0
eng,fin,455,455,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,15496,1
eng,fin,455,455,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,16314,1
eng,fin,461,461,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,15783,4
eng,fin,462,462,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,15389,0
eng,fin,475,475,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,6780,-2
eng,fin,495,495,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,6760,1
eng,fin,503,503,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,4478,-3
eng,fin,511,511,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,1751,4
eng,fin,511,511,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,1940,4
eng,fin,525,525,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,9405,-2
eng,fin,545,545,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,4319,-2
eng,fin,555,555,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,4335,1
eng,fin,557,557,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,1891,1
eng,fin,582,582,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,6944,3
eng,fin,582,582,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,7013,4
eng,fin,596,596,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,9580,-2
eng,fin,596,596,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,9667,-2
eng,fin,613,613,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,6913,2
eng,fin,617,617,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,4285,-2
eng,fin,620,620,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,6905,1
eng,fin,644,644,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,138,-3
eng,fin,644,644,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,171,-4
eng,fin,644,644,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,1700,-4
eng,fin,669,669,judge77,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,1872,-1
eng,fin,669,669,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,1959,0
eng,fin,689,689,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,4414,-1
eng,fin,702,702,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,4247,-2
eng,fin,702,702,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,6936,-1
eng,fin,719,719,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,9519,4
eng,fin,719,719,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,9639,2
eng,fin,720,720,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,6934,-1
eng,fin,720,720,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,7012,1
eng,fin,734,734,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,1819,-3
eng,fin,747,747,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,9581,0
eng,fin,753,753,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,1935,-2
eng,fin,753,753,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,4300,3
eng,fin,753,753,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,6862,1
eng,fin,774,774,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,4415,-3
eng,fin,779,779,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,9460,2
eng,fin,787,787,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,9627,3
eng,fin,798,798,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,4361,-1
eng,fin,804,804,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,4223,-2
eng,fin,810,810,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,4220,-1
eng,fin,825,825,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,9544,0
eng,fin,833,833,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,6761,4
eng,fin,843,843,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,1847,-1
eng,fin,853,853,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,1933,3
eng,fin,854,854,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,1705,2
eng,fin,886,886,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,4311,-2
eng,fin,887,887,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,6804,-1
eng,fin,887,887,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,7032,-1
eng,fin,912,912,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,4431,-3
eng,fin,914,914,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,4347,1
eng,fin,920,920,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,6752,-1
eng,fin,921,921,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,9575,0
eng,fin,921,921,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,9647,-2
eng,fin,934,934,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,9429,-3
eng,fin,936,936,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,1683,0
eng,fin,939,939,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,9442,2
eng,fin,948,948,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,6814,-3
eng,fin,951,951,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,4354,-1
eng,fin,964,964,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,9424,0
eng,fin,964,964,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,9655,-3
eng,fin,969,969,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,4231,4
eng,fin,975,975,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,4305,4
eng,fin,1011,1011,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,4312,-3
eng,fin,1024,1024,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,6977,-3
eng,fin,1048,1048,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,9619,-4
eng,fin,1078,1078,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,6906,1
eng,fin,1090,1090,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,1853,2
eng,fin,1097,1097,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,6966,-4
eng,fin,1097,1097,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,7023,-3
eng,fin,1109,1109,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,4474,2
eng,fin,1109,1109,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,6982,-1
eng,fin,1113,1113,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,1686,2
eng,fin,1113,1113,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,6898,2
eng,fin,1122,1122,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,1858,-3
eng,fin,1125,1125,judge77,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,9560,-1
eng,fin,1127,1127,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,156,2
eng,fin,1129,1129,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,7009,-1
eng,fin,1132,1132,judge77,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,9550,-2
eng,fin,1161,1161,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,4,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,6875,-3
eng,fin,1169,1169,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,4217,1
eng,fin,1188,1188,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,6749,1
eng,fin,1202,1202,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,4256,4
eng,fin,1202,1202,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,4496,-2
eng,fin,1204,1204,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,9514,0
eng,fin,1219,1219,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,1710,-2
eng,fin,1238,1238,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,124,3
eng,fin,1242,1242,judge14,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,9433,-4
eng,fin,1245,1245,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,9393,0
eng,fin,1254,1254,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,133,4
eng,fin,1254,1254,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,175,4
eng,fin,1268,1268,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,6985,1
eng,fin,1278,1278,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,9469,-1
eng,fin,1291,1291,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,9536,3
eng,fin,1296,1296,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,6784,-4
eng,fin,1309,1309,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,2,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,4387,1
eng,fin,1310,1310,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,1,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,1883,1
eng,fin,1317,1317,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,6821,0
eng,fin,1317,1317,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,7034,0
eng,fin,1348,1348,judge13,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,1856,-3
eng,fin,1359,1359,judge77,newstest2015.UU-unconstrained.3946.en-fi.txt,5,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,1875,-3
eng,fin,1368,1368,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,1867,2
eng,fin,1368,1368,judge15,newstest2015.UU-unconstrained.3946.en-fi.txt,3,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,4280,2
